playlist_id,video_id,title,published,view_count,like_count,comment_count,duration,definition,tags,default_audio_language,madeforkid,playlist_title,channel_id,channelTitle,playlist_published,playlist_numvideo
PLtqF5YXg7GLk696DOK7hpj6AGkYdWAPSE,Nj_zUMVuRUg,How to get started with ChatGPT for Beginners,2023-01-08T05:55:39Z,14531,382,35,PT13M42S,hd,"['ChatGPT', 'ChatGPT tutorial', 'ChatGPT tutorials', 'OpenAI', 'OpenAI ChatGPT', 'GPT', 'GPT3', 'generative pre-trained transformer', 'generative pretrained transformer', 'generative pre-trained transformers', 'generative pretrained transformers', 'conversational AI', 'AI bot', 'smart AI', 'AI tutorial', 'generative AI', 'generative artificial intelligence']",en,False,ChatGPT,UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,2023-01-08T05:47:04Z,5
PLtqF5YXg7GLk696DOK7hpj6AGkYdWAPSE,ty_lQUNTR0I,How to summarize text using ChatGPT,2023-01-13T11:06:56Z,104367,746,47,PT5M46S,hd,"['chatgpt', 'GPT', 'GPT3', 'AI', 'AI generated text', 'generative AI', 'AI text', 'text summarization', 'text summary', 'AI text summary', 'AI text summarization', 'chatgpt tutorial', 'openai', 'openai tutorial', 'openai text', 'openai text summary', 'openai text summarization']",en,False,ChatGPT,UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,2023-01-08T05:47:04Z,5
PLtqF5YXg7GLk696DOK7hpj6AGkYdWAPSE,ELJzUcYrAIQ,How to use ChatGPT to Generate Code in 90 seconds,2023-01-20T12:16:58Z,9628,112,12,PT1M39S,hd,"['ChatGPT', 'ChatGPT tutorial', 'ChatGPT code', 'ChatGPT code generation', 'ChatGPT code tutorial', 'ChatGPT code generation tutorial', 'generate code ChatGPT', 'generate code ChatGPT tutorial', 'generate code with ChatGPT', 'generate code with ChatGPT tutorial', 'how to generate code with ChatGPT', 'ChatGPT python', 'ChatGPT python tutorial', 'generate python code ChatGPT', 'ChatGPT generate python code', 'generate python code with ChatGPT', 'python ChatGPT', 'python ChatGPT tutorial']",en,False,ChatGPT,UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,2023-01-08T05:47:04Z,5
PLtqF5YXg7GLk696DOK7hpj6AGkYdWAPSE,QlQPsvHSYfQ,How to use ChatGPT to Explain Code,2023-01-29T13:05:38Z,11242,179,16,PT2M34S,hd,"['ChatGPT', 'GPT3', 'GPT', 'GPT code', 'GPT code explain', 'GPT code explanation', 'explain code GPT', 'explain code GPT3', 'explain code using GPT', 'ChatGPT for code explanation', 'ChatGPT explain code', 'ChatGPT code explanation', 'use ChatGPT for explaining code', 'use ChatGPT for code explanation', 'How to use ChatGPT to explain code', 'How to use ChatGPT for code explanation', 'explain code with GPT', 'explain code with ChatGPT', 'code explanation with ChatGPT', 'code explanation with GPT']",en,False,ChatGPT,UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,2023-01-08T05:47:04Z,5
PLtqF5YXg7GLk696DOK7hpj6AGkYdWAPSE,tmpXcc4pSPA,ChatGPT a threat for schools?,2023-02-14T12:54:14Z,1995,39,8,PT52S,hd,"['ChatGPT', 'ChatGPT news', 'ChatGPT schools', 'ChatGPT school', 'AI text', 'AI generated text', 'AI', 'artificial intelligence', 'artificial intelligence generated text']",en,False,ChatGPT,UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,2023-01-08T05:47:04Z,5
PLtqF5YXg7GLmgxBk-MyyTHjBjlGUqfBOX,NNq_XBVk30w,How to build your own Speech-to-Text Transcription App in Python using AssemblyAI and Streamlit,2021-12-03T10:36:33Z,18007,370,32,PT26M48S,hd,"['Assembly AI', 'API', 'speech to text', 'speech recognition', 'audio transcription', 'speech transcription', 'transcribe audio', 'transcription audio', 'speech transcribe', 'transcribe speech', 'youtube video transcription', 'youtube audio transcription', 'speech transcription api', 'speech transcription app', 'streamlit', 'speech transcription streamlit', 'streamlit python', 'speech transcription python', 'audio transcription python', 'youtube transcription', 'youtube transcription python', 'transcription python']",en,False,AssemblyAI,UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,2022-12-10T14:13:50Z,3
PLtqF5YXg7GLmgxBk-MyyTHjBjlGUqfBOX,8rb9GefC_CU,How to Build a Real-Time Transcription Web App in Python using AssemblyAI and Streamlit,2022-03-16T13:35:50Z,13994,359,30,PT16M25S,hd,,en,False,AssemblyAI,UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,2022-12-10T14:13:50Z,3
PLtqF5YXg7GLmgxBk-MyyTHjBjlGUqfBOX,9DH3MIBYLhw,How to build a content moderation app in Python for analyzing audio files,2022-07-28T13:40:34Z,2784,58,4,PT20M25S,hd,"['Assembly AI', 'API', 'speech to text', 'audio transcription', 'transcribe audio', 'transcription audio', 'youtube video transcription', 'youtube audio transcription', 'speech transcription api', 'speech transcription app', 'streamlit', 'speech transcription streamlit', 'streamlit python', 'speech transcription python', 'audio transcription python', 'youtube transcription', 'youtube transcription python', 'transcription python', 'content moderation', 'content moderation app', 'content moderation streamlit']",en,False,AssemblyAI,UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,2022-12-10T14:13:50Z,3
PLtqF5YXg7GLkez63E5XGiRvCv5rlOpeJk,kHHym9neKRs,How to get started with Pandas for Data Science,2022-01-26T12:56:12Z,7226,252,47,PT10M40S,hd,"['pandas', 'pandas tutorial', 'pandas for data science', 'pandas python', 'python pandas', 'data wrangling', 'python data wrangling', 'data python', 'python data', 'python data science', 'data science python', 'pandas 101', 'pandas beginner', 'pandas intro', 'pandas introduction', 'introductory pandas', '66daysofdata', '66 days of data', 'python for data science']",en,False,Pandas 101,UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,2022-01-26T12:50:02Z,1
PLtqF5YXg7GLkn2FNYA20y4D3DZKotdtmo,KDcz2mF3Yuk,Streamlit 101 - How to setup your Streamlit working environment,2021-10-20T10:46:32Z,18830,173,5,PT3M36S,hd,"['data science', 'machine learning', 'web app', 'streamlit', 'build web app with python', 'build data app with python', 'streamlit python', 'streamlit tutorial', 'how to use streamlit', 'deploy data science', 'python web app', 'web app python', 'python streamlit', 'how to streamlit', 'streamlit app', 'how to setup streamlit', 'how to install streamlit', 'getting started with streamlit', 'streamlit 101', 'install streamlit', 'streamlit install']",en,False,Streamlit 101,UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,2021-10-18T07:07:13Z,5
